data,url_noticia,url_noticia_curto,titulo,conteudo_noticia,assunto,assunto_ex,titulo_ex,subtitulo_ex,local_ex,artigo_ex,n_paragrafos
2019-04-28,https://web.archive.org/web/20190428160958/https://gshow.globo.com/Famosos/noticia/junior-lima-relembra-fim-da-dupla-com-sandy-foi-um-momento-de-muitas-descobertas.ghtml,https://gshow.globo.com/Famosos/noticia/junior-lima-relembra-fim-da-dupla-com-sandy-foi-um-momento-de-muitas-descobertas.ghtml,Junior Lima relembra fim da dupla com Sandy: 'Foi um momento de muitas descobertas'," O Gshow bateu um papo exclusivo com Junior Lima. O músico, que está radiante e surpreso com a comoção dos fãs e amigos por causa da turnê 'Nossa História', falou sobre o reencontro com Sandy nos palcos, 12 anos após anunciarem a separação, e também comentou seus planos com a Manimal, projeto eletrônico com o DJ e produtor, Julio Torres.  O retorno tão aguardado foi motivado pelo pai da dupla, o cantor Xororó:  ""Um dos culpados foi o meu pai, Xororó (risos). Mas, desde sempre, recebemos convites, propostas e ideias. No início a gente pensava: ‘Agora não dá para falar, porque precisamos desenvolver outras coisas, senão esse assunto vai ficar sempre em pauta'"".  ""Hoje em dia, as nossas carreiras individuais estão mais consolidadas, então acho que esse tempo foi suficiente para as pessoas entenderem exatamente o rolé de cada um. Chegamos ao ponto em que a gente pôde se permitir revisitar a história de Sandy & Junior sem virar tudo ao avesso. Antes, eu sentia que ia acabar atrapalhando, ia bagunçar a percepção do público"".  O sucesso de venda dos ingressos surpreendeu o cantor, que revelou que a procura foi 10 vezes maior do que o esperado:  “É surreal. Meio assustador, no melhor dos sentido. Faz tanto tempo! Não tinha muito como a gente saber o que esperar. O tempo passou, muita coisa aconteceu. A gente não sabia a proporção que ia tomar"".  ""Para ter ideia, quando a gente estava conversando, vendo os lugares, a gente estava cogitando ser só metade do Allianz Parque (Arena Palmeiras, em São Paulo), e acabou que abrimos quatro datas! Foi muito maior do que esperava e isso é muito gratificante. Além de revisitar nossa história, a gente está ampliando ela. É aquela fincada de bandeira que eu jamais imaginei que fosse rolar. É muito legal"".  + Sandy e Júnior fazem primeiro ensaio fotográfico após anunciar turnê comemorativa  Questionado sobre subir aos palcos ao lado de Sandy 12 anos depois da separação, Junior garante que o público verá uma dupla mais inteira, evoluída e com a mesma sintonia de sempre:  “É uma versão atualizada. Somos dois artistas muito diferentes. A gente aprendeu e evoluiu muito. Éramos muito meninos. Eu tinha, sei lá, 23 anos! E, de lá pra cá, eu vivi experiências ricas e muito diferentes do que eu tinha vivido até então. Está mais gostoso, a gente está mais inteiro, porém, a sintonia é igual"".  O músico também contou que a música o ajudou a criar uma boa relação com a irmã:  “O lance da carreira ajudou muito a gente a estabelecer uma relação muito legal. A gente tinha uma convivência maior que a maioria dos irmãos, porque, além de tudo, a gente trabalhava o tempo todo juntos. Desde o começo, entendemos pelos nosso pais que a gente precisava se respeitar e relevar. E também é muito difícil subir ao palco brigado e fazer uma apresentação harmônica. O trabalho se tornou algo tão importante, tão maior que essas coisas, que era tipo: 'Não vamos brigar'. Óbvio que existem as diferenças, senão não seria nem uma relação. São duas pessoas diferentes, faz parte. Mas sempre foi uma relação muito massa”.  + Quiz: Quem é você em 'Sandy & Junior'?  Sobre a separação, o músico garante que só enxerga pontos positivos:  “Foram escolhas amadurecidas, apesar de sermos mais novos na época. A gente refletiu bastante. Foi uma escolha, absolutamente, acertada. E foi muito feliz na sequência, porque tinha muita coisa que eu queria explorar e, até então, eu não podia, musicalmente falando e de vida também. Para mim, foi um momento de muitas descobertas. Quando se faz uma escolha certa, as coisas vêm.”  “O melhor de tudo foi a gente abrir espaço na nossa vida para essas experiências acontecerem. A nossa relação familiar sobressaiu muito. Antes, era uma relação muito profissional, porque as coisas tomaram uma proporção muito grande, só depois vinha o irmão, filho... Hoje em dia, a gente se encontra e fala de filho, da vida e o quarto e quinto assunto que é sobre trabalho.""  +Confira as músicas cantadas por Sandy & Junior no 'Caldeirão do Huck'  +Monica Benini se emociona ao falar sobre história de amor e chegada do filho com Junior Lima  +Sandy e Junior cantam pela primeira vez em público; assista  Em parceira com o amigo DJ e produtor, Julio Torres, o músico comanda o projeto de música eletrônica, Manimal, desde 2016. Questionado sobre dar uma pausa na carreira durante a turnê Nossa História, Junior diz:  “Eu fui louco de não fazer uma pausa. Eu já tinha uma superagenda para cumprir, quando começou tudo isso, e a turnê tomou uma proporção muito grande, então, no momento da turnê, vou ter que diminuir drasticamente a minha entrega para o Manimal. Hoje, estou dividindo tudo e ainda sou marido, pai e filho, todos os papeis que a gente cumpre no dia a dia. A minha vida está de ponta cabeça (risos).""  “O projeto está bem, já estamos com dois anos de estrada. O legal é que é um público bem diferente, justamente por ser um som diferente. Os lugares onde eu toco tem uma outra geração, não é o público que acompanhou Sandy & Junior. O que é bom para se reciclar, fazer um outro caminho, outra trajetória, o que eu sempre acabei buscando a parte da dupla. Os projetos que eu abracei foram todos de públicos e áreas diferentes do que eu estava habituado.""  “A gente tem shows marcados e muitas músicas para lançar com outros colaboradores e DJs. Estamos preparando o nosso álbum também. Sim, tem um álbum sendo feito nas horas que sobram. E estamos montando um show novo. Vai começar uma nova tour do Manimal. Ainda sem previsão, mas será na sequência da turnê."" ",famosos,,,,,,
2019-04-28,https://web.archive.org/web/20190428160958/https://gshow.globo.com/Famosos/noticia/monique-alfradique-exibe-resultado-de-rinoplastia.ghtml,https://gshow.globo.com/Famosos/noticia/monique-alfradique-exibe-resultado-de-rinoplastia.ghtml,Monique Alfradique exibe resultado de cirurgia plástica no nariz; veja antes e depois," Prestes a completar 33 anos, Monique Alfradique revelou que fez uma cirurgia plástica no nariz. A loira exibiu o resultado da rinoplastia em suas redes sociais e afirmou que a intervenção era um desejo antigo:  Monique agradeceu os cuidados de sua mãe, Erenice, contou um dos motivos que a levou a tornar pública a intervenção médica e mandou um recado para os internautas: ",famosos,,,,,,
2019-04-28,https://web.archive.org/web/20190428160958/https://gshow.globo.com/Famosos/noticia/sabrina-petraglia-faz-cha-de-bebe-beneficente-vou-doar-tudo-o-que-receber.ghtml,https://gshow.globo.com/Famosos/noticia/sabrina-petraglia-faz-cha-de-bebe-beneficente-vou-doar-tudo-o-que-receber.ghtml,Sabrina Petraglia faz chá de bebê beneficente: 'Vou doar tudo o que receber'," Sabrina Petraglia é pura gratidão e leveza na reta final da primeira gravidez! Com oito meses e meio de gestação, a atriz, que espera ansiosa por Gael, decidiu fazer de seu chá de bebê - realizado neste sábado, 27/4, em São Paulo - uma oportunidade de compartilhar presentes e ajudar outras mamães.  Com exclusividade ao Gshow, Sabrina, que recentemente completou 36 anos, contou como teve a ideia de transformar o tradicional encontro em um evento beneficente.  Apostando em uma delicada decoração de ursinhos, mesclando tons de verde, com branco e marrom, a atriz - que o ano passado esteve no ar como Olímpia em Tempo de Amar - revela que estava em dúvida de que tema escolher para o seu chá de bebê e, assim, acabou optando por uma linha mais ""simples, neutra e leve"".  📸 Confira os detalhes da decoração nas fotos!   No início do ano, Sabrina revelou que ficou “enlouquecida” quando descobriu que estava grávida e falou sobre a reação do marido, Ramón Velásquez. ",famosos,,,,,,
2019-04-28,https://web.archive.org/web/20190428160958/https://gshow.globo.com/Famosos/noticia/leo-jaime-sua-camisa-em-aula-de-bale-classico-retomei-o-gosto-pela-danca.ghtml,https://gshow.globo.com/Famosos/noticia/leo-jaime-sua-camisa-em-aula-de-bale-classico-retomei-o-gosto-pela-danca.ghtml,Leo Jaime sua camisa em aula de balé clássico: 'Retomei o gosto pela dança'," Quatro meses após vencer a edição 2018 do Dança dos Famosos, Leo Jaime segue investindo pesado no quesito suingue. O cantor está matriculado em uma academia, onde bate ponto semanalmente para fazer aulas, e tem suado a camisa - literalmente - com aquele gingado que a gente conhece bem:  O ator, escritor, jornalista, compositor e cantor tem se dividido entre as aulas de dança e os ensaios do show da sua nova turnê. O projeto se chamará “Dance Comigo” e estreia no dia primeiro de junho em São Paulo:  O repertório está quase fechado e terá hits de sua carreira, sucessos do rock nacional e uma apresentação ao vivo inédita:  No show, o músico vai retomar a parceria com a bailarina do Faustão Larissa Parison, sua professora no quadro do Domingão:  Reveja a dupla dançando valsa: ",famosos,,,,,,
2019-05-05,https://web.archive.org/web/20190505162926/https://gshow.globo.com/Famosos/noticia/cadastro-de-talentos-artisticos-da-tv-globo-atores-ensinam-como-se-inscrever-pela-internet.ghtml,https://gshow.globo.com/Famosos/noticia/cadastro-de-talentos-artisticos-da-tv-globo-atores-ensinam-como-se-inscrever-pela-internet.ghtml,Cadastro de Talentos Artísticos da TV Globo: atores ensinam como se inscrever pela internet," Já pensou em fazer uma novela na Globo e contracenar com os artistas mais talentosos do país? Agora isso é possível e é feito pela internet! Atores de todo o Brasil com registro profissional podem se inscrever no Cadastro de Talentos Artísticos da Globo, que agora é online. A inscrição é realizada através do site do Gshow, de forma rápida e prática.  A ficha é o primeiro passo para os novos talentos terem uma oportunidade de fazer parte do processo seletivo e participar de testes para os personagens de novelas, seriados e todos os programas de entretenimento. Mas vale frisar: para se inscrever, é necessário ter o registro profissional de ator (DRT).  O link gshow.com/cadastro-de-talentos pode ser acessado por computadores e celulares e é o meio oficial de entrar no elenco da Globo. Os atores Agatha Moreira, Renato Góes, Rômulo Estrela e Matheus Abreu lembram o começo de carreira e ensinam como acessar a nova plataforma. ",famosos,,,,,,
2019-05-05,https://web.archive.org/web/20190505162926/https://gshow.globo.com/Famosos/noticia/flavia-alessandra-exibe-boa-forma-ao-posar-de-biquini-a-beira-da-piscina.ghtml,https://gshow.globo.com/Famosos/noticia/flavia-alessandra-exibe-boa-forma-ao-posar-de-biquini-a-beira-da-piscina.ghtml,Flávia Alessandra exibe boa forma ao posar de biquíni na piscina," Domingou! Flávia Alessandra, cujo o último trabalho foi como a Rita de Cássia em O Sétimo Guardião, voltou a arrasar com suas curvas. Neste domingo, 5/5, a atriz compartilhou um clique nas redes sociais em que aparece de biquíni a beira da piscina. ""Domingue-se"", escreveu ela na legenda da imagem.  Após se despedir de O Sétimo Guardião, a atriz resolveu radicalizar o visual e apareceu com os cabelos curtinhos. ""Quem me conhece sabe que como boa geminiana que sou, eu amo mudar. Já buscava esse visual há tempos"", disse ela, em entrevista ao Gshow. ",famosos,,,,,,
2019-05-05,https://web.archive.org/web/20190505162926/https://gshow.globo.com/Famosos/noticia/chay-suede-alok-e-mais-confira-os-famosos-que-se-casaram-em-2019.ghtml,https://gshow.globo.com/Famosos/noticia/chay-suede-alok-e-mais-confira-os-famosos-que-se-casaram-em-2019.ghtml,"Chay Suede, Alok e mais! Confira os famosos que se casaram em 2019"," Maio é considerado o mês das noivas. E quando o assunto é casamento, 2019 está bombando como cupido das celebridades. De Cauã Reymond, passando por Alok até Chay Suede: o time dos casados ganhou um reforço de peso nos primeiros cinco meses do ano. O Gshow montou uma lista com as cerimônias realizadas este ano para você ficar atualizado. Tem cerimônia íntima, união secreta, renovação de votos e festão para deixar todo mundo babando. Confira!  O mais novos casados do mundo dos famosos são Jeniffer Nascimento e Jean Amorim. A dupla oficializou a união no civil em 4/5 com uma recepção para amigos e familiares. Assim que terminar as gravações de Verão 90, a atriz planeja fazer um festão e se casar no religioso.  Ainda não chegamos nem no meio do ano e Alok já se casou DUAS vezes com Romana. Os pombinhos subiram ao altar, aos pés do Cristo Redentor, no Rio de Janeiro em uma cerimônia realizada em janeiro. Para celebrar a união com o sol nascendo, a noiva começou a se arrumar por volta de 1h30 da madrugada.  Achou pouco? Em abril, o DJ e a esposa renovaram os votos em uma cerimônia intimista realizada em mais um cenário paradisíaco: Bali, na Indonésia.  Esse casal fofo que a gente ama subiu ao altar em uma cerimônia para familiares e amigos íntimos em fevereiro. Chay não segurou as lágrimas durante a celebração e parou a internet em um registro emocionante.  Cauã e Mariana fizeram uma celebração íntima e secreta no mês de abril. O local escolhido foi uma pousada em Conceição do Ibitipoca, em Minas Gerais. O sigilo foi tão grande que não foi divulgada nenhuma foto dos noivos!  Saulo e Gabi se casaram em uma cerimônia luxuosa em janeiro em um badalado hotel carioca em um festão para 300 pessoas. O cantor da dupla Um44K apostou em um terno estampado para dizer sim à influenciadora digital, grávida do primeiro filho do casal.  Participante do BBB18, Lucas finalmente subiu ao altar com Ana Lúcia. Juntos há quase sete anos, eles trocaram alianças em uma cerimônia reservada em Las Vegas, nos Estados Unidos, no final de abril. O evento foi organizado em apenas 21 dias e contou somente com a presença do casal!  Após 18 anos de união, Daniel renovou os votos de seu casamento com Aline de Pádua em Miami, nos Estados Unidos. O sertanejo preparou o evento escondido para fazer uma surpresa à mãe de suas filhas. Aline achava que ia posar para um ensaio quando o maridão apareceu com um buquê de flores e anunciou a cerimônia.  O sertanejo Cristiano, da dupla com Zé Neto, se casou com Paula Vaccari em janeiro em uma igreja no interior de São Paulo. A filha do casal, Pietra - de um ano e oito meses na época - foi a daminha da cerimônia. A menina entrou na igreja ao som de ""Mulher Maravilha"", um dos hits do cantor.  Aos 77 anos, Eramos Carlos se casou no civil com a pedagoga Fernanda Passos também em janeiro. O cantor anunciou a novidade em suas redes sociais. ""Após 7 anos de beijinhos e carinhos sem ter fim e mais 2 de maravilhosa convivência, me casei ontem no civil com minha adorada Fernanda (agora também Esteves)...Foi uma formalidade simples"", afirmou.  Também pelas redes sociais, Lulu Santos anunciou que oficializou sua união com Clebson Teixeira no final de abril. O cantor fez apenas um pedido antes de assinar o documento. ""Para que fosse válido a partir de 6 de maio porque nasci no dia 4 e achei justo que renascesse logo em seguida"", contou ao seus seguidores.  Em abril, Projota e Tâmara oficializaram a união no civil. Os pombinhos agora se preparam para o casamento no religioso que será realizado no dia 11 de maio. ""É uma data especial para gente. Eu faço aniversário no dia 11 de abril, e a Tamy no dia 11 de janeiro. Também temos um negócio com o horário 11:11. Tudo é 11 na nossa vida"", contou o cantor.  Rodrigo Sant'Anna se casou com o roteirista Junior Figueiredo em fevereiro. A cerimônia íntima foi realizada na casa do ator no Rio de Janeiro. ",famosos,,,,,,
2019-05-12,https://web.archive.org/web/20190512165824/https://gshow.globo.com/Famosos/noticia/morre-lucio-mauro-relembre-a-carreira-do-ator-e-comediante.ghtml,https://gshow.globo.com/Famosos/noticia/morre-lucio-mauro-relembre-a-carreira-do-ator-e-comediante.ghtml,Lucio Mauro morre aos 92 anos; relembre a carreira do ator e comediante," O Brasil dá adeus a Lucio Mauro. Ele tinha 92 anos e morreu na noite de sábado, 11/5. O comediante estava internado em uma clínica da Zona Sul do Rio de Janeiro há quase quatro meses, com problemas respiratórios. Quem informou sobre o falecimento dele foi Lucio Mauro Filho. Nas redes sociais, Lucinho, como é conhecido, prestou uma homenagem ao pai.  Leia o depoimento na íntegra!  Lucio de Barros Barbalho, conhecido como Lucio Mauro, nasceu dia 14 de março de 1927, em Belém do Pará. Estreou na Globo em 1966 no humorístico ""TV0–TV1"", ao lado de Jô Soares, Agildo Ribeiro e Paulo Silvino. Dois anos depois, criou e dirigiu o humorístico ""Balança Mas Não Cai"", no qual protagonizou um dos quadros de maior sucesso de sua carreira: Ofélia e Fernandinho, ao lado de Sônia Mamede.  Ele ficou famoso por interpretar grandes personagens do humor e fez muita gente se divertir com seus papéis. Relembre a carreira de Lucio Mauro e momentos dele na TV Globo em fotos e vídeos!  Lucio Mauro e Chico Anysio se conheceram quando moravam em uma pensão e dividiram o mesmo quarto. Eles começaram a carreira juntos, mas demorou até que começassem a inesquecível parceria de sucesso. Ao lado do amigo Chico Anysio, Lucio Mauro fez trabalhos marcantes na televisão: ""Chico Anysio Show"", ""Chico Total"", ""Escolinha do Professor Raimundo"", ""Chico City"" e ""Chico Anysio Show"". ",famosos,,,,,,
2019-05-12,https://web.archive.org/web/20190512165824/https://gshow.globo.com/Famosos/noticia/dia-das-maes-famosos-comemoram-data-com-homenagens.ghtml,https://gshow.globo.com/Famosos/noticia/dia-das-maes-famosos-comemoram-data-com-homenagens.ghtml,Dia das Mães: famosos celebram data com homenagens," O Dia das Mães, comemorado neste domingo,12/5, está cheio de amor e declarações de carinho no mundo dos famosos. Nas redes sociais, as celebridades demonstraram gratidão e compartilharam fotos de família com seus seguidores. Confira!  Confira o texto na íntegra:  ""Dia mais feliz do ano pra mim! Hoje foi especial. Eu nasci pra ser mãe! É meu melhor papel! Vivo pra eles, e por eles quero ser melhor. E depois deles fiquei mais destemida, mais dona da vida, mais cheia de mim, melhor no trabalho e tenho certeza que todas as mães pensam comigo!""  Confira o texto na íntegra:  ""Bom dia a todas as MAMÃES do mundo!!! Muito obrigada Deus por essa experiência maravilhosa que é trabalhar na construção de ser humano, poder educar, cuidar e sentir tão profundo amor em todo minutinho da minha vida. É tão grande e único o que aprendo e o que vivo ao lado do meu bichinho aqui. É um pedacinho de mim que tem sua própria personalidade, seu jeitinho... E meu Deus!!! Como explicar tanto amor que ele me dá??? Meu grudinho, parceiro!!! Kauai me olha e já sabemos o que cada um está pensando, e gargalhamos juntos sem nem precisar explicar o porquê. Ele penteia meus cabelos, me traz um copo d’agua, me desenha na escolinha, foge pro meu quarto a noite, cola comigo em tudo que é evento, pergunta sobre meu trabalho, decide viagens comigo, grita junto comigo no filme de terror, me salva de barata, me enche de cosquinhas, me dá de presente embrulhadinho um livro que ele pegou da minha estante 😂, e diz que me ama mais que o universo todo dia. E nessas coisas simples vejo o quanto complexa é essa criação de Deus e quanto sou abençoada por ser a pessoa mais rica e privilegiada desse mundo!! Pois já tenho o maior tesouro que eu poderia conquistar nessa vida!!! MAMÃES !!! Temos tudo!!!!!!! Fiquem de olho e valorizem esse tesouro!!! Que logo ele vai pro mundo... ❤️ Lindo dia aí!!! Feliz dia das mamães!!!"", escreveu Dani Suzuki.  Confira o texto na íntegra:  ""Mãe te amo!!! Não, não vim pedir nada não. Não vou chegar tarde nem dormir fora. Sim mãe, levei casaco mesmo estando calor. E seja lá para onde eu for te ligo assim que chegar. Mas pode dormir tranquila que eu vou ficar bem. Eu só venho hoje dizer que te amo como todo mundo faz no Dia das Mães. Eu sei que vc vai dizer: VOCÊ NÃO É TODO MUNDO!!! Eu sei!!! Só quero agradece por vc ter sido o meu mundo e me dado ele... o mundo. Ter me dado teu amor incondicional. Sei que não falo que te amo toda hora. Mas... sou filho e como todos somos uns mal agradecidos. Como vc diria: quero ver o dia que eu não estiver aqui!!! Pois saiba que aqui ❤️ Você está sempre. Te amo feliz dia seu que é todo dia. Teu filho desnaturado kkkkkkk Dinho"", escreveu Leandro Hassum.  Confira o texto na íntegra:  ""Mãe é uma coisa de maluco, né? A minha basta uma ligação falando: mãe, preciso de você, vem pra cá, que em algumas horinhas ela aparece aqui. ( e Prudente e Rio é longe pra caramba rs) Amor incondicional, amor que ultrapassa barreiras, amor do tamanho do mundo, todas essas definições são poucas perto do que a gente sente por elas e elas sentem por nós. Eu GRITO pra todo o mundo que eu tenho a mãe mais INCRÍVEL meeeessssmoooooo. Que não mede esforços pra me ver feliz! Que sabe todos os detalhes da minha vida! Minha melhor amiga, minha parceira de confidências. E Deus foi tão tão maravilhoso comigo que ainda fez um combo, como se não bastasse uma, ele mandou duas! Mandou as duas mulheres mais SURREAIS que ele criou pra ser minha mãe e minha vó. Eu agradeço todos os dias pela vida de vocês. Por cuidarem de mim tão bem até hoje mesmo a kms de distância. Agradeço por sermos exatamente assim: ter que falar umas 3 vezes por dia no mínimo (uma tem que ser vídeo, pra matar a saudade), não dormir sem dar boa noite, bom dia TAMBÉM é regra e por eu poder falar o que eu quiser, a qualquer momento pra vocês, porque sei que daí, desses dois coraçõezinhos, só vai sair AMOR. Eu amo vocês!!!!!! Mãe, feliz dia das mães, dos pais, da avó, da tia, da irmã, da melhor amiga, você é e sempre vai ser isso tudo pra mim. Me criou igual uma leoa, com unhas e dentes e eu vou te defender até o fim da minha vida! Você é tudo pra mim! Vó, feliz dia das mães e melhor vó que eu poderia ter. Sem você tudo aqui na minha vidinha seria diferente. Vocês são uma dupla fantástica. Beijos beijos e beijos"", escreveu Talita Younan.  Confira o texto na íntegra:  ""Desde que me conheço por gente tenho o hábito da escuta. Não havia tédio ou jogos mil, nem entretenimento, meu tempo era usado escutando minha mãe cantar. No estúdio, no show, no ensaio na passagem de som. Uma vida inteira ouvindo ela cantar. Eu achava que as músicas eram minhas, para mim. Principalmente quando ela cantava Luiza. Hoje no nosso ensaio agradeci silenciosamente a Deus por ter sido criada assim, por ter essa voz para mim e depois a que Deus me deu. A que ela não contente com a sua, me deu a minha. Minha mãe é uma mestra, é uma aula escuta-la atentamente. Não privem seus filhos de simplesmente observar a vida, isso é viver. Obrigada mãe, são muitas lições em ser sua filha"", escreveu Luiza Possi. ",famosos,,,,,,
2019-05-12,https://web.archive.org/web/20190512165824/https://gshow.globo.com/Famosos/noticia/juliana-alves-planeja-ter-outro-filho-e-comenta-mudancas-apos-ser-mae.ghtml,https://gshow.globo.com/Famosos/noticia/juliana-alves-planeja-ter-outro-filho-e-comenta-mudancas-apos-ser-mae.ghtml,Juliana Alves planeja ter outro filho e comenta mudanças após ser mãe," Juliana Alves tem na ponta da língua uma extensa lista de mudanças que Yolanda, de 1 ano e meio, trouxe para a vida dela. Em uma conversa exclusiva com o Gshow, a atriz, que esteve recentemente na novela O Tempo Não Para e Malhação: Vidas Brasileiras, se derrete pela filha e explica como a menina teve o poder de transformá-la.  +++ Juliana Alves revela mudança após maternidade: 'Me vejo de uma maneira diferente'  Juliana também ressalta:  Com tantas mudanças positivas, a atriz não tem dúvidas de que deseja ser mãe de novo e já tem planos com o marido, Ernani Nunes:  Yolanda tem quase dois aninhos, mas já tem estilo e vontades próprias. Assim que vê a mãe falando com seus seguidores nas redes sociais, a pequena logo corre para falar também. Geralmente a frase é: ""oi, aqui é a Yoiô"".  Na casa de Juliana e no quartinho de Yolanda não faltam livros. Antes mesmo de nascer, a pequena já tinha uma coleção. Um dos livrinhos foi presente da mãe de Sheron Menezzes, Veralinda. E a leitura é um grande incentivo de Juliana e do marido.  Juliana Alves e Sheron são amigas de longa data. E esse carinho se estende entre os filhos delas. As duas, inclusive, fazem parte de um grupo só de mães com bebês pequenos. ",famosos,,,,,,
