data,url_noticia,url_noticia_curto,titulo,conteudo_noticia,assunto,assunto_ex,titulo_ex,subtitulo_ex,local_ex,artigo_ex,n_paragrafos
2019-10-21,https://web.archive.org/web/20191021000015/https://globoesporte.globo.com/rj/futebol/brasileirao-serie-a/noticia/para-salvio-spinola-pablo-mari-do-flamengo-deveria-ser-expulso-apos-falta-em-wellington-nem.ghtml,https://globoesporte.globo.com/rj/futebol/brasileirao-serie-a/noticia/para-salvio-spinola-pablo-mari-do-flamengo-deveria-ser-expulso-apos-falta-em-wellington-nem.ghtml,"Para Sálvio Spínola, Pablo Marí, do Flamengo, deveria ser expulso após falta em Wellington Nem"," O atacante Wellington Nem, do Fluminense, foi derrubado pelo zagueiro Pablo Marí, do Flamengo, aos 18 minutos do segundo tempo do clássico, no Maracanã, válido pela 27ª rodada do Campeonato Brasileiro. O árbitro da partida, Anderson Daronco, sequer marcou falta no lance.  + Sálvio Spínola discorda da não marcação de pênalti em Gabigol no Fla-Flu  Para o comentarista de arbitragem do Grupo Globo, Sálvio Spínola, o defensor cometeu a falta e deveria ter recebido o segundo amarelo e, por consequência, o cartão vermelho. Confira o lance e a opinião de Sálvio no vídeo acima. ",esportes,,,,,,
2019-10-22,https://web.archive.org/web/20191022000008/https://globoesporte.globo.com/rs/futebol/times/internacional/noticia/inter-anuncia-a-contratacao-de-tecnico-ze-ricardo-ate-o-final-de-2019.ghtml,https://globoesporte.globo.com/rs/futebol/times/internacional/noticia/inter-anuncia-a-contratacao-de-tecnico-ze-ricardo-ate-o-final-de-2019.ghtml,Inter anuncia a contratação do técnico Zé Ricardo até o final de 2019," Após vasculhar o mercado e sondar uma série de possibilidades, o Inter anunciou nesta segunda-feira a contratação do técnico Zé Ricardo para substituir Odair Hellmann. O treinador será apresentado pelo clube já na terça-feira, após o treino, com contrato até o final de 2019.  O interino Ricardo Colbachini também muda de função. Ele deixa o comando do time B para integrar definitivamente a comissão técnica da equipe profissional.  Zé Ricardo já deve estrear pelo Colorado no próximo sábado, às 19h, contra o Bahia na Fonte Nova, em partida pela 28ª rodada do Brasileirão. Ele tem a missão de comandar a equipe a uma vaga na Libertadores de 2020.  O acordo com o treinador foi costurado pela diretoria em uma reunião na tarde desta segunda-feira. O nome de Zé Ricardo está em pauta no Inter desde a demissão do técnico Odair Hellmann, há pouco menos de duas semanas.  Inicialmente, ele ficou em segundo plano. A diretoria colorada pretendia contratar um nome para assumir de imediato e seguir no comando para 2020 e sondou Roger Machado, do Bahia, e Tiago Nunes, no Athletico-PR. Sem sucesso.  Após as negativas, os esforços se dirigiram à Argentina. Em Buenos Aires, uma comitiva do clube tentou a contratação imediata de Eduardo Coudet, do Racing. O técnico gostou do projeto apresentado pelo Inter, mas disse que não deixaria a equipe de Avellaneda neste momento.  Sem acerto por Coudet, a diretoria bancou a permanência do interino Ricardo Colbachini até este domingo, na derrota por 1 a 0 para o Vasco. A possibilidade de contratar um técnico ""tampão"", para comandar a equipe até o final da temporada, passou a ganhar força desde então.  A diretoria colorada divergiu em duas correntes, com dois nomes em vista. Além de Zé Ricardo, Lisca também esteve em pauta. Ao que tudo indica, o primeiro deve comandar a equipe ao menos até o final do ano.  No começo da tarde desta segunda-feira, o comentarista da RBS TV Maurício Saraiva noticiou a negociação do clube gaúcho com Vanderlei Luxemburgo, do Vasco da Gama. Em contato com a reportagem, a diretoria colorada negou ter feito uma proposta pelo treinador, que também foi taxativo: fica no Cruz-Maltino até o final do ano.  O último clube de Zé Ricardo foi o Fortaleza. O técnico assumiu o Tricolor de Pici com a missão de substituir Rogério Ceni, mas durou pouco no cargo. Foram apenas sete partidas, com quatro derrotas, dois empates e uma vitória.  Antes do Fortaleza, Zé abriu o ano no comando do Botafogo. O técnico acabou demitido após a eliminação para o Juventude na Copa do Brasil. Ao todo, foram 41 jogos, com 17 vitórias, 11 empates e 13 derrotas e 55,2% de aproveitamento em oito meses.  O carioca de 48 anos iniciou a carreira como treinador como interino do Flamengo em 2016. Na Gávea, ele trabalhou com Rodrigo Caetano. Ele acabou efetivado pelo Rubro-Negro após uma boa campanha no Brasileirão. No ano seguinte, foi campeão carioca pelo clube, mas acabou demitido em agosto.  Dias mais tarde, Zé Ricardo assinou contrato com o Vasco da Gama e levou o Gigante da Colina à Libertadores do ano passado.  Transforme sua paixão em amor para a vida toda. Associe-se agora ",esportes,,,,,,
2019-10-22,https://web.archive.org/web/20191022000008/https://globoesporte.globo.com/pr/futebol/brasileirao-serie-b/noticia/serie-b-bragantino-fica-a-quatro-pontos-do-acesso-coxa-e-america-mg-aumentam-chances-as-contas.ghtml,https://globoesporte.globo.com/pr/futebol/brasileirao-serie-b/noticia/serie-b-bragantino-fica-a-quatro-pontos-do-acesso-coxa-e-america-mg-aumentam-chances-as-contas.ghtml,Série B: Bragantino fica a quatro pontos do acesso e América-MG aumenta chances; veja as contas," A oito rodadas para o fim da Série B, as equipes continuam com a calculadora na mão fazendo as contas, seja para conquistar o sonhado acesso ou escapar do rebaixamento. Na parte de cima da tabela, Bragantino e Sport continuam com mais de 90% de chances de subir para a elite. Do outro lado, times como São Bento e Criciúma estão cada vez mais sob risco de queda para a terceira divisão.  O GloboEsporte.com segue atualizando como está a briga das equipes no campeonato. Segundo o matemático Tristão Garcia, do site Infobola, o número mágico para o acesso é de 63 pontos e para a permanência é de 46 pontos.  Errata: o GloboEsporte.com se baseou nos números divulgados pelo site Infobola, que errou na pontuação do Coritiba e, consequentemente, nas demais projeções. O Infobola corrigiu a informação às 18h20, e o GloboEsporte.com atualizou a matéria na sequência.  O Bragantino continua na liderança e tem 99% de chances de acesso. Com 59 pontos, a equipe segue administrando a vantagem de seis pontos para o vice-líder Sport, que tem 93% de chances de subir.  O G-4 fecha com Atlético-GO e Coritiba na briga para se manter nas primeiras posições. O Coxa, que buscou o empate com o Vila Nova, diminuiu as chances de 59% para 56%, enquanto o Dragão, que ficou no empate com o Botafogo-SP, diminuiu de 60% para 57%. Vale lembrar que o Coxa tem um jogo a menos que os demais - Cuiabá x Coritiba, adiado da 24ª rodada, será disputado no próximo dia 29.  Com a vitória sobre o Oeste, o América-MG aumentou suas chances de 29% para 50%. Botafogo-SP e Paraná agora têm 12% de subir e seguem sonhando com o retorno à primeira divisão. O Guarani saiu da disputa pelo acesso e não consegue mais alcançar o número mágico de 63 pontos.  Em último lugar na tabela, o São Bento perdeu para o Operário-PR na rodada e viu o risco de rebaixamento aumentar de 86% para 91%. Situação bem parecida com a do Criciúma, derrotado pelo CRB, que agora vê o risco subir de 76% para 86%.  O Figueirense, que venceu o Paraná fora de casa, diminuiu de 83% para 60%, mas continua ameaçado. O Vila Nova (66%) completa a zona de rebaixamento.  O Londrina derrotou o Vitória como visitante e deu uma boa respirada - vê o risco cair de 42% para 18%. Vitória (39%), Oeste (21%) e Guarani (14%) continuam com o sinal de alerta ligado. Brasil de Pelotas (3%), Cuiabá (1%) e Ponte Preta (1%) têm riscos pequenos, mas não podem se descuidar nas últimas rodadas. O Operário-PR, depois de vencer o lanterna São Bento, e o CRB, que derrotou o Criciúma, eliminaram o risco de rebaixamento.  A próxima rodada começa já na quarta-feira. Sport e Paraná medem forças às 19h15 na Ilha do Retiro. A 31ª rodada ainda tem confrontos diretos como, por exemplo, CRB x Botafogo-SP e Atlético-GO x América-MG e Sport. ",esportes,,,,,,
2019-10-22,https://web.archive.org/web/20191022000008/https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/alisson-elogia-flamengo-mas-alerta-sobre-semifinal-gremio-merece-mais-respeito.ghtml,https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/alisson-elogia-flamengo-mas-alerta-sobre-semifinal-gremio-merece-mais-respeito.ghtml,"Alisson elogia Flamengo, mas alerta sobre semifinal: ""Grêmio merece mais respeito"""," A história recente do Grêmio na Libertadores aponta três disputas de semifinais seguidas e um título. É o suficiente para o meia-atacante Alisson pedir mais respeito ao time gaúcho na decisão da vaga à final da competição sul-americana de 2019, diante do Flamengo, na próxima quarta-feira.  Na tarde desta segunda-feira, após o treino tricolor no CT do Fluminense, o jogador foi perguntado sobre a onda de elogios e avaliações feitas sobre o Rubro-Negro, atual líder do Brasileirão com vantagem de 10 pontos. Ele rebateu em defesa dos comandados de Renato Gaúcho.  - Não somos bobos, sabemos a qualidade que eles (Flamengo) têm. Mas o Grêmio merece um pouco mais de respeito das pessoas de fora. Muita gente fala que o Flamengo já está na final, no Mundial também. Como alguns também falam que o Grêmio vai passar. Mas aqui mantemos os pés no chão, para chegar lá em campo e demonstrar novamente, não para as pessoas, mas para nós, que temos capacidade - destacou o meia gremista em entrevista coletiva.  A qualidade do ataque carioca, especialmente com Gabigol e Bruno Henrique, também foi explorada. Alisson evitou as individualidades e destacou o conjunto do Flamengo. Mas lembrou a classificação gremista fora de casa sobre o Palmeiras, nas quartas de final.  - Eles vêm jogando muito bem, a prova disso é que são líderes do Brasileiro. Nossa equipe tem muita qualidade também. Não à toa que estamos em uma semi novamente. Levamos dificuldade para São Paulo (contra o Palmeiras) e conseguimos. Vai ser uma grande partida, tomara que a gente possa estar na final novamente - afirmou.  O Grêmio volta a treinar na tarde de terça, novamente no CT do Fluminense, com portões fechados. O provável time para enfrentar o Flamengo, às 21h30 de quarta, pela semifinal da Libertadores, tem: Paulo Victor; Léo Moura, Geromel, Kannemann e Bruno Cortez; Maicon, Matheus Henrique, Thaciano (Michel), Alisson e Everton; Diego Tardelli. ",esportes,,,,,,
2019-10-22,https://web.archive.org/web/20191022000008/https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/flamengo-x-gremio-geromel-e-maicon-ficam-fora-de-parte-de-treino-mas-nao-preocupam.ghtml,https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/flamengo-x-gremio-geromel-e-maicon-ficam-fora-de-parte-de-treino-mas-nao-preocupam.ghtml,"Flamengo x Grêmio: Geromel e Maicon ficam fora de parte de treino, mas não preocupam"," O Grêmio fez seu primeiro treinamento no Rio de Janeiro antes da semifinal da Libertadores, contra o Flamengo, sem Luan. Como boa parte da atividade no CT do Fluminense foi realizada com portões fechados, Maicon e Geromel ficaram fora do exercício com acesso à imprensa liberado. Os dois, porém, não devem ser problemas para o jogo de quarta-feira, às 21h30, no Maracanã.  O zagueiro teve uma conversa rápida com o técnico Renato Gaúcho ainda no campo, antes de sentar no banco de reservas e observar o treino técnico dos companheiros.  Jean Pyerre segue rotina de recuperação física e também não participou do treinamento. O meia, que teve uma lesão muscular na coxa direita há um mês, ficou de pé no campo, de tênis, e em alguns momentos brincou com uma bola. Fez embaixadinhas e trocou passes com o preparador físico Gabriel Alves.  A presença de Jean Pyerre na quarta-feira é improvável. O meia ainda não fez nenhum treino com bola e entraria na decisão sem ritmo de jogo. Luan, com dores no pé direito, nem esteve no CT do Fluminense, assim como o goleiro Julio César. O camisa 7 não deve estar à disposição na partida.  Os momentos nos quais a imprensa teve acesso mostraram uma atividade em campo reduzido, com Renato à distância. O grupo foi separado em três equipes e uma delas ficava fora da área, nas linhas laterais e de fundo, para não deixar a bola sair.  O Grêmio volta a treinar na tarde de terça, novamente no CT do Fluminense, com portões fechados. O provável time para enfrentar o Flamengo, às 21h30 de quarta, pela semifinal da Libertadores, tem: Paulo Victor; Léo Moura, Geromel, Kannemann e Bruno Cortez; Maicon, Matheus Henrique, Thaciano (Michel), Alisson e Everton; Diego Tardelli. ",esportes,,,,,,
2019-10-23,https://web.archive.org/web/20191023000036/https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/renato-admite-fla-superior-ao-gremio-cre-em-titulo-brasileiro-mas-fala-em-entrar-para-historia.ghtml,https://globoesporte.globo.com/rs/futebol/times/gremio/noticia/renato-admite-fla-superior-ao-gremio-cre-em-titulo-brasileiro-mas-fala-em-entrar-para-historia.ghtml,"Renato admite Fla superior ao Grêmio, crê em título brasileiro, mas fala em ""entrar para história"""," O Grêmio está a cerca de 24 horas do principal jogo da temporada. E o técnico Renato Gaúcho fala em ""fazer história"" no Maracanã a partir das 21h30 de quarta-feira, diante do Flamengo. Em entrevista coletiva nesta terça, o treinador rasgou elogios ao adversário, admitiu superioridade do Rubro-Negro no confronto, mas lembrou as façanhas que sua equipe já realizou.  Durante os últimos meses, Renato usou mais de uma vez a expressão ""melhores do Brasil"" para se referir aos dois times. Na entrevista, contudo, admitiu que o Flamengo vive momento melhor. Inclusive, prevê o time de Jorge Jesus como campeão brasileiro em ""cinco ou seis"" rodadas.  - Hoje, no momento, o Flamengo está jogando mais que o Grêmio, tem poucos problemas de lesões, e o Grêmio vem tendo. E o grupo do Flamengo é mais forte que o do Grêmio. Está aí, liderando o Brasileiro. Na minha opinião, só perde o Brasileiro para ele mesmo. Agora, se invertesse os papéis, o Flamengo montasse o grupo sem gastar e eu com milhões, eu tinha que ser o favorito. Mas ser favorito não quer dizer que está na próxima fase - apontou o treinador gremista.  Sem Luan, que pode passar por uma cirurgia no pé direito, e com a provável ausência de Jean Pyerre, ainda em recuperação de lesão muscular, o comandante pode fechar o meio, com a presença de Michel, ou colocar Thaciano, o jogador mais utilizado quando não havia os dois jogadores da função. Renato garantiu que não vê razão para mudar o estilo de jogo.  - Se o Grêmio chegou em uma semi de Libertadores, vai mudar? O que está certo, não muda. Se temos sucesso em três anos, não tem por que mudar. Conheço muito bem o Flamengo, é um time que se você se amedrontar, vai sofrer o jogo todo e não vai ganhar. Gosta de jogar sufocando o adversário. Mas o Grêmio também é grande. Teremos 90 minutos de muitas emoções - completou Renato.  A provável escalação do Grêmio para enfrentar o Flamengo, às 21h30 de quarta-feira, tem: Paulo Victor; Léo Moura, Geromel, Kannemann e Cortez; Matheus Henrique, Maicon, Michel (Thaciano), Alisson e Everton; Diego Tardelli. Com o empate em 1 a 1 na Arena, precisa vencer para se classificar ou então empatar, desde que a partir de 2 a 2. ",esportes,,,,,,
2019-10-23,https://web.archive.org/web/20191023000036/https://globoesporte.globo.com/rj/futebol/libertadores/noticia/fabrica-de-talento-rivais-na-semi-flamengo-e-gremio-dividem-no-brasil-protagonismo-com-a-base.ghtml,https://globoesporte.globo.com/rj/futebol/libertadores/noticia/fabrica-de-talento-rivais-na-semi-flamengo-e-gremio-dividem-no-brasil-protagonismo-com-a-base.ghtml,"Fábrica de talento$: rivais na semi, Flamengo e Grêmio dividem no Brasil protagonismo com a base"," De 2017 para cá, ninguém usufruiu tanto das categorias de base no Brasil quanto Flamengo e Grêmio. Os semifinalistas do país na Copa Libertadores da América souberam fazer sucesso com suas revelações em campo e também fora dele. As cifras milionárias de pomposas vendas ajudaram os dois clubes a turbinarem seus atuais elencos.  De um lado, o Rubro-Negro de Reinier – e que já foi de Vinicius Junior, Paquetá e companhia – movimentou R$ 441 milhões com seis pratas da casa no período. Do outro, o Tricolor de Everton Cebolinha – e que já foi de Arthur, Marcelo Grohe e Cia – também negociou seis revelações nesse intervalo por R$ 271 milhões. Números que aproximam a dupla do Santos, maior vendedor da década com mais de R$ 500 milhões.  Após o 1 a 1 no jogo de ida, em Porto Alegre, Flamengo e Grêmio voltam a campo nesta quarta-feira, às 21h30 (de Brasília) no Maracanã, para decidir qual ""fábrica de talentos"" estará na grande final da Libertadores. A dos galáticos rubro-negros, que têm a base como carta na manga, ou a dos imortais tricolores, que apostam nas crias como destaques do time?  ""Craque o Flamengo faz em casa"". O lema inspirado na geração de ouro de Zico, Tita e companhia sempre foi levado a sério na Gávea para a montagem dos times, até pelas difíceis realidades financeiras que o clube atravessou desde o fim do século passado. Mas apenas nos últimos anos é que a base começou a dar frutos também fora de campo.  Entre 2013 e 2018, na gestão Eduardo Bandeira de Mello, o clube se reestruturou: equacionou as dívidas, adotou austeridade nos investimentos e aumentou a integração com a base. Samir e Luiz Antonio, por exemplo, foram peças-chave na conquista da Copa do Brasil de 2013. No ano seguinte, surge Jorge, campeão carioca em 2014 e vendido para o Monaco por quase R$ 30 milhões em 2017.  Foi a temporada do reequilíbrio financeiro. O clube promoveu e vendeu Vinicius Junior, aos 16 anos e com apenas dois jogos no profissional, para o Real Madrid por R$ 164 milhões, na sua maior negociação da história. A joia ainda ficou no Flamengo até o meio de 2018 e disputou 70 jogos com a camisa rubro-negra, embora não tenha levantado títulos. Na mesma época, a diretoria deu início à reforma do Ninho do Urubu e criou uma estrutura de ponta com um novo módulo profissional.  Já Paquetá foi campeão estadual em 2017 antes de ser vendido por R$ 146 milhões para o Milan, que esse ano levou Léo Duarte, titular da zaga na conquista do Carioca 2019. Negociações que mudaram o patamar do Flamengo para a gestão Rodolfo Landim. Com o cofre cheio, o novo presidente investiu pesado em reforços: foram cerca de R$ 200 milhões em oito contratações para serem titulares: Rafinha, Rodrigo Caio, Pablo Marí, Filipe Luís, Gerson, Arrascaeta, Bruno Henrique e Gabigol.  Tanto que no time atual não há ninguém da base. Mas nem por isso os garotos do Ninho não têm espaço. Jorge Jesus tem usado cada vez mais os jovens, até por conviver com muitos desfalques. Entre os relacionados contra o Grêmio estarão Lincoln, Thuler, Vinicius Souza, Vitor Gabriel e Reinier, sua maior joia com 17 anos e multa de € 70 milhões (cerca de R$ 317 milhões). Espécie de 12º jogador, ele já tem três gols e duas assistências em oito jogos no profissional.  Ao analisar o sucesso do Grêmio nos últimos anos com um lupa, claramente se encontra o papel crucial das categorias de base em todo o processo. A atual gestão, com Romildo Bolzan como presidente, assumiu no início de 2015 com a obrigação de diminuir os gastos. A reestruturação teve a saída de jogadores importantes e a promoção de muitos jovens sob o comando do então técnico Felipão.  Já estavam no elenco nomes como Luan, Everton Cebolinha, Walace... E se somou a eles Pedro Rocha. Todos importantes no título da Copa do Brasil em dezembro de 2016, conquista que deu esteio para uma gestão com gastos controlados. Tudo porque havia a base. Apenas o volante foi negociado, vendido para o Hamburgo por R$ 33,7 milhões.  Na sequência, vem 2017 e a revelação de Arthur, outro jogador formado no clube e peça-chave em todo esse processo. Não só pela sua qualidade técnica superior e participação na campanha do título da Libertadores no mesmo ano e da Recopa em 2018. Mas também porque é vendido por mais de R$ 100 milhões e faz o Grêmio pagar uma série de dívidas. O reequilíbrio financeiro permitiu ao clube recusar propostas milionárias por Luan e Cebolinha nos últimos anos.  A lista de revelações seguiu em 2019 com Matheus Henrique e Jean Pyerre, próximos candidatos a encher o cofre. Esse ano, além de Grohe, o Grêmio também negociou o meia-atacante Tetê, que chamou a atenção na base e sequer estreou no profissional. Parte do dinheiro das vendas foi usada para iniciar uma reforma no CT Hélio Dourado, utilizado apenas pela... Base. O bom uso dos recursos faz com que o ciclo possa continuar a render frutos, seja financeiros ou esportivos.  Com contratações pontuais na temporada e uma espinha já montada há alguns anos, o Grêmio que enfrenta o Flamengo aposta alto no seu trio caseiro: Matheus Henrique, Jean Pyerre e Cebolinha, sua maior joia de 23 anos e multa de € 80 milhões (cerca de R$ 356,8 milhões) – Luan, com dores no pé, é desfalque para a partida. Uma eventual passagem para a final da Libertadores certamente valorizaria ainda mais o elenco e coroaria o trabalho que vem dando atenção especial para a base. ",esportes,,,,,,
2019-10-23,https://web.archive.org/web/20191023000036/https://globoesporte.globo.com/futebol/times/corinthians/noticia/corinthians-vence-santiago-morning-e-avanca-a-semifinal-da-libertadores-feminina.ghtml,https://globoesporte.globo.com/futebol/times/corinthians/noticia/corinthians-vence-santiago-morning-e-avanca-a-semifinal-da-libertadores-feminina.ghtml,Corinthians vence Santiago Morning e avança à semifinal da Libertadores Feminina," O Corinthians se classificou à semifinal da Copa Libertadores Feminina ao vencer o Santiago Morning por 2 a 0 na noite desta terça-feira, no Estádio Olímpico Atahualpa, em Quito.  Com amplo domínio do jogo, o Corinthians chegou à vitória com gols de Giovanna Crivelari, no primeiro tempo, e Juliete, logo no início da segunda etapa.  + Leia mais notícias do Corinthians  Invicta na competição, a equipe comandada por Arthur Elias ainda teve um gol anulado por impedimento no primeiro tempo.  As adversárias do Corinthians saem ainda na noite desta terça-feira – UAI Urquiza, da Argentina, e América de Cali, da Colômbia, fazem o último jogo das quartas de final.  Do outro lado da chave, Ferroviária e Cerro Porteño, do Paraguai, também vão decidir uma vaga na grande final. O mata-mata é disputado sempre em jogo único. ",esportes,,,,,,
2019-10-23,https://web.archive.org/web/20191023000036/https://globoesporte.globo.com/futebol/noticia/marcelo-d2-rubro-negro-fanatico-afirma-nao-vejo-um-fla-tao-bom-desde-81.ghtml,https://globoesporte.globo.com/futebol/noticia/marcelo-d2-rubro-negro-fanatico-afirma-nao-vejo-um-fla-tao-bom-desde-81.ghtml,"Marcelo D2, rubro-negro fanático, afirma: ""Não vejo um Flamengo tão bom desde 81"""," Qual foi a maior loucura que você fez pelo seu time? Aos 15 anos, Marcelo D2 foi do Rio de Janeiro a Porto Alegre, de ônibus, para assistir ao jogo decisivo do Campeonato Brasileiro de 1982 entre Grêmio e Flamengo. Detalhe: foi sozinho. ''Me tornei flamenguista com 3 meses de idade. Flamengo é uma religião. Com 15 anos, fui sozinho do Rio de Janeiro a Porto Alegre, de ônibus, para ver o Mengão na final do Campeonato Brasileiro contra o Grêmio. E deu certo. Fomos campeões. Desde então, só não estive na decisão do campeonato de 2009, fui em todas as outras finais."", relembrou Marcelo D2.  O músico é convidado do primeiro episódio do podcast ''Futebol Arte'', apresentado por André Rizek, que estreia nesta quarta-feira no globoesporte.com/podcsat.  No papo com Rizek, Marcelo D2 também relevou que está muito empolgado com o atual time do Flamengo: ""Acho que é o melhor time do Flamengo desde aquele campeão da Libertadores e do Mundo em 1981. Os caras estão jogando muito. Não tem melhor momento para falar sobre futebol do que esse"", diverte-se o cantor.  Veja outros trechos da conversa no vídeo acima.  ''Futebol Arte'' é o 29° podcast do catálogo de programas em áudio do Esporte da Globo. O episódio completo de ''Futebol Arte'' vai estar disponível no globoesporte.com/podcasts nesta quarta-feira. ",esportes,,,,,,
2019-10-24,https://web.archive.org/web/20191024000030/https://globoesporte.globo.com/rj/futebol/libertadores/noticia/passarela-de-acesso-ao-maracana-abriga-feirao-de-ingresso-antes-da-semifinal-da-libertadores.ghtml,https://globoesporte.globo.com/rj/futebol/libertadores/noticia/passarela-de-acesso-ao-maracana-abriga-feirao-de-ingresso-antes-da-semifinal-da-libertadores.ghtml,Passarela de acesso ao Maracanã abriga feirão de ingresso antes da semifinal da Libertadores," Um feirão de ingressos para a semifinal da Libertadores está funcionando no alto da passarela que leva os torcedores da estação Maracanã até o portão oeste do estádio. Desde as 17h, cambistas oferecem ingressos livremente aos torcedores que chegam para assistir ao jogo.  Logo após a primeira barreira de revista na saída da estação do metrô, os ambulantes negociam os bilhetes. O preço é definido na hora e pode ser reduzido em até 50%.  Cambistas ofereceram um ingresso do setor Norte por R$ 700. O valor oficial dele é R$ 70. No final da negociação, um torcedor com uma camisa de organizada conseguiu ""redução"" do preço para R$350.  O GloboEsporte.com foi abordado por 12 cambistas até chegar no portão da rampa da UERJ.  Apesar de policiais em toda a extensão da passarela, os cambistas abordam os torcedores sem rodeios. Alguns chegam a gritar anunciado o preço do bilhete. Distante menos de 30 metros, guardas municipais na porta de um microonibus da corporação e policiais militares assistiam ao feirão.  - Pelo Flamengo vale quase tudo. Mas pagar R$ 700 é demais - disse o mineiro Vitor Mikito, 33, que decidiu vir ao estádio na noite de terça-feira. Sem ingresso, ele deixou Belo Horizonte na madrugada desta quarta.  - Tenho a certeza que vou entrar. A oferta está grande. Até o horário do jogo, o preço vai cair para uns R$ 250 - acredita o mineiro.  A revenda de ingressos com preço majorado é proibida pelo Estatuto do Torcedor, que prevê reclusão de um a dois anos.  Também perto da rampa da Uerj, a Guarda Municipal prendeu quatro pessoas roubando celulares.  O Maracanã será aberto as 18h30. Enquanto isso, os cambistas atuam normalmente.  Procurada pela reportagem, a Polícia Militar do Rio emitiu o seguinte posicionamento:  A Assessoria de Imprensa da Secretaria de Estado de Polícia Militar informa que a Corporação realiza um imenso esforço para coibir a prática, inclusive em jogos de futebol. Ressaltamos como de suma importância o auxílio da população, não somente na função de denunciar, mas principalmente não se valendo desse recurso ilegal para adquirir seus ingressos. ",esportes,,,,,,
