,data,url_noticia,url_noticia_curto,titulo,conteudo_noticia,assunto,assunto_ex,titulo_ex,subtitulo_ex,local_ex,artigo_ex,n_paragrafos
0,2015-11-01,https://web.archive.org/web/20151101020330/http://globoesporte.globo.com/paralimpiadas/noticia/2015/10/lesoes-imprevistos-e-protestos-brasil-encerra-mundial-sem-cumprir-meta.html,http://globoesporte.globo.com/paralimpiadas/noticia/2015/10/lesoes-imprevistos-e-protestos-brasil-encerra-mundial-sem-cumprir-meta.html,"Lesões, imprevistos e protestos: Brasil encerra Mundial sem cumprir a meta","O Brasil foi ao Mundial de Atletismo Paralímpico em Doha, no Catar, como uma das cinco potências do esporte, ao lado de China, Inglaterra, Estados Unidos, Rússia e Ucrânia. Terceiro colocado no quadro geral de medalhas em Lyon 2013, o país tinha como meta se manter no top 5, mesmo com os desfalques de Mateus Evangelista e Petrucio Ferreira, lesionados, e Verônica Hipólito, que fez uma cirurgia para retirar a maior porção do intestino grosso e evitar um câncer. As grandes esperanças eram Terezinha Guilhermina, Alan Fonteles e Odair Santos, mas, alguns imprevistos atrapalharam os planos do Comitê Paralímpico Brasileiro (CPB), como protestos, altas temperaturas e lesões. Houve ainda casos preocupantes, como a hipertermia que levou Odair ao colapso, quando liderava com folga a final dos 5.000m em um dia de forte calor.Os 39 paratletas da delegação verde e amarela, que ocupam atualmente o 
top 4 do ranking mundial, levaram o Brasil ao sétimo lugar no quadro 
geral de medalhas, com oito ouros, 14 pratas e 13 bronzes, um total de 
35 pódios. Na última edição, em Lyon, o país conquistara 40 medalhas, 
sendo 16 ouros, 10 pratas e 14 bronzes. Após se tornar um dos maiores atletas do país, pela histórica vitória sobre o sul-africano Oscar Pistorius nos 200m em Londres 2012 ou pelos ouros em Lyon, nos 100m, 200m e 400m, Alan Fonteles retornou aos Mundiais depois de um ano sabático. Apesar de ainda estar longe da forma ideal, o velocista paraense subiu duas vezes ao pódio e saiu com a sensação de dever cumprido. Não defendeu os seus títulos, porém, levou a prata nos 200m e o bronze nos 100m. Alan acabou sendo destronado pelo showman americano Richard Browne.- 

Eu tenho certeza que eu estou no caminho certo para o Rio. Estou
na expectativa para voltar ao Brasil e treinar para 2016. Quero ser a cara dos Jogos. Vou ser o atleta mais falado do mundo. Dei o meu melhor. Ganhei uma medalha
de prata e uma de bronze. Pode não significar muito para as pessoas, mas para
mim significa bastante pela minha volta. Muitas desacreditaram de mim e disseram que estava aqui só por marketing. Acho que dei um bom recado. 
Os meus recordes ainda estão aí. Nunca ninguém
bateu, seja nos 100m ou nos 200m - disse Alan.+ Sobrevivente da guerra do Afeganistão se reinventa no atletismo paralímpico+ Primeira mulher dos Emirados Árabes nas Paralimpíadas sonha com Rio 2016+ Prata no Mundial, Alan diz: ""Em 2016, serei o atleta mais falado do mundo""+ Alemão amputado dá salto que seria ouro olímpico em Londres-2012As lesões também atrapalharam. Machucados, atletas como Daniel Mendes, Jhulia Karol, Thalita Simplício e até mesmo o guia de Terezinha, Guilherme Santana, receberam tratamento médico e conseguiram competir, apesar das dores. Petrucio, que faria a sua estreia em Mundiais no Catar, não se recuperou a tempo e deixou o caminho livre para Yohansson Nascimento. Um dos motivos para a maior incidência foi o calendário, com pouco tempo de intervalo entre o Mundial e o Parapan de Toronto, no Canadá, em agosto. Os competidores realizaram treinos de pico nos dois períodos, e muitos sentiram a pressão. - Tivemos um resultado positivo diante das adversidades, mas a nossa meta era estar entre os cinco melhores. Não cumprimos esta meta e levamos isto de lição. Passamos por problemas 
graves de lesão e temos um bom espelho do que ocorreu para chegarmos bem em 2016. Havia medalhas que contávamos como certas, alguns por lesão, outros por termos sido desclassificados pelo fato de o guia ter pisado na linha. Vamos
 recuperar as medalhas que perdemos para ficar entre três melhores no Rio e avaliar a questão das lesões a fim de chegar com 
uma equipe muito inteira para 2016. Erramos a um ano dos Jogos, mas temos tempo. Este Mundial foi um teste de fogo, a competição mais difícil que tivemos de organizar e saímos com uma boa bagagem. No Rio, queremos que os atletas pensem apenas na medalha - avaliou Edilson Alves da Rocha, o Tubiba, diretor técnico do Comitê Paralímpico Brasileiro (CPB). + Primeira mulher dos Emirados Árabes nas Paralimpíadas sonha com Rio 2016+ Prata no Mundial, Alan diz: ""Em 2016, serei o atleta mais falado do mundo""+ Yohansson brilha ao faturar o 3º título mundial seguido nos 200m em Doha+ Após colapso com hipertermia, Odair volta às pistas e leva ouro nos 1.500m+ Alemão amputado dá salto que seria ouro olímpico em Londres-2012A posição também poderia ter sido melhor caso o país não tivesse sofrido a desclassificação em uma prova que levaria ouro. Campeão nos 200m e medalhista de prata nos 100m T11 (cego total), Felipe Gomes venceu ainda a disputa dos 400m, contudo, o seu guia, Jorge Pereira Borges, pisou na linha da raia que separa os competidores, e o atleta perdeu o título mundial, que ficou nas mãos de Daniel Mendes, também alvo de protestos. No revezamento 4x100m, a equipe composta por Terezinha Guilhermina, Jhulia Karol, Jerusa Geber e Alice Corrêa foi prata, mas também sofreu uma desclassificação. O diretor técnico do CPB apostou na estrutura do centro de treinamento do atletismo paralímpico, em São Caetano, para evitar futuras lesões e realizar uma boa preparação para as Paralimpíadas do Rio. O local conta com profissionais de diversas áreas, como médicos, fisioterapeutas, fisiologistas, massoterapeutas, psicólogos e nutricionistas. Um dos grandes destaques do Brasil foi Daniel Tavares, que também estreou com um ouro, o primeiro do país em Doha e também entre competidores com deficiência intelectual. Para Tubiba, um dos pontos altos do campeonato foi o desempenho da estreante Silvânia Costa, campeã mundial no salto em distância, enquanto a decepção veio com Terezinha Guilhermina. Maior medalhista do Brasil em Mundiais, ela encerrou a sua participação com três pratas (200m, 400m e revezamento 4x100m), se despedindo sem títulos pela primeira vez em 10 anos. A velocista não se classificou para a final dos 100m, dando um fim à sua invencibilidade, desde Assen, na Nova Zelândia, em 2006. - Tivemos medalhas que a perdemos que não dá para ficar feliz, como ocorreu com a Terezinha, que ficou sem nenhuma medalha de ouro. Foi uma surpresa, pois ela ainda é a melhor atleta e ainda tem as melhores marcas, mas não conseguiu encaixar a sua melhor corrida. É frustrante tanto para nós como para ela. Mas, por outro lado, tivemos boas surpresas, como a Silvânia, que ganhou a medalha de ouro e bateu o recorde da competição. O Yohansson também foi uma boa surpresa, ele melhorou os seus tempos e saiu daqui com duas medalhas (ouro nos 200m e prata nos 100m). Dobramos o número de medalhas nas provas de campo, vimos os novos atletas conquistando boas marcas e consagrados com lesões, como o Lucas Prado, o Mateus, que ficou no Brasil, o Odair, que sofreu hipertermia... Mas saímos com um número expressivo de medalhas e vamos para 2016 com grandes chances de atingir a meta - disse Tubiba.+ Prata no Mundial, Alan diz: ""Em 2016, serei o atleta mais falado do mundo""+ No retorno, Alan perde nos 200m para Browne e é prata no Mundial de Doha+ ''Bolt Paralímpico'' corre nos 100m do Mundial de olho em façanha para 2016+ De problema a orgulho para a família, Silvânia se consagra com ouro no salto+ Com paralisia cerebral, velocista de 14 anos bate recorde mundial nos 200mCoordenador técnico do atletismo paralímpico, Ciro Winckler contou que o CPB tomará todas as medidas possíveis para evitar os erros e prevenir os atletas de lesões, como uma maior supervisão e controle sanguíneo. Segundo ele, a meta é estar entre os cinco melhores no Rio. - Enfrentamos problemas desde a preparação, imprevistos como a lesão do Mateus, a cirurgia da Verônica e a lesão do Petrucio. Em Doha, tivemos uma sequência de problemas meio fora do controle, como a questão da temperatura. Tivemos o maior índice de lesões entre os países do Mundial que nos levaram a pensar um pouco. Isto também foi muito associado ao calor, porque vem a questão também da desidratação, a qualidade de sono, então, tudo isso pode provocar o impacto da lesão. Tivemos casos raríssimos como a hipertemia. Não podemos errar mais. Não tivemos lesões em Lyon e no Parapan, portanto, precisamos reavaliar o que aconteceu, entender o que houve com os atletas e fazer um ajuste fino nos próximos 300 dias rumo a 2016. A repórter viaja a convite do Comitê Paralímpico Brasileiro (CPB)",esportes,,"Lesões, imprevistos e protestos: Brasil encerra Mundial sem cumprir a meta","Terceiro lugar no quadro de medalhas em Lyon, país fica em 7º em Doha, com 8 ouros. Terezinha e Alan não defendem seus títulos, mas estreantes são o ponto alto","Direto de Doha, Catar","O Brasil foi ao Mundial de Atletismo Paralímpico em Doha, no Catar, como uma das cinco potências do esporte, ao lado de China, Inglaterra, Estados Unidos, Rússia e Ucrânia. Terceiro colocado no quadro geral de medalhas em Lyon 2013, o país tinha como meta se manter no top 5, mesmo com os desfalques de Mateus Evangelista e Petrucio Ferreira, lesionados, e Verônica Hipólito, que fez uma cirurgia para retirar a maior porção do intestino grosso e evitar um câncer. As grandes esperanças eram Terezinha Guilhermina, Alan Fonteles e Odair Santos, mas, alguns imprevistos atrapalharam os planos do Comitê Paralímpico Brasileiro (CPB), como protestos, altas temperaturas e lesões. Houve ainda casos preocupantes, como a hipertermia que levou Odair ao colapso, quando liderava com folga a final dos 5.000m em um dia de forte calor.Os 39 paratletas da delegação verde e amarela, que ocupam atualmente o 
top 4 do ranking mundial, levaram o Brasil ao sétimo lugar no quadro 
geral de medalhas, com oito ouros, 14 pratas e 13 bronzes, um total de 
35 pódios. Na última edição, em Lyon, o país conquistara 40 medalhas, 
sendo 16 ouros, 10 pratas e 14 bronzes. Após se tornar um dos maiores atletas do país, pela histórica vitória sobre o sul-africano Oscar Pistorius nos 200m em Londres 2012 ou pelos ouros em Lyon, nos 100m, 200m e 400m, Alan Fonteles retornou aos Mundiais depois de um ano sabático. Apesar de ainda estar longe da forma ideal, o velocista paraense subiu duas vezes ao pódio e saiu com a sensação de dever cumprido. Não defendeu os seus títulos, porém, levou a prata nos 200m e o bronze nos 100m. Alan acabou sendo destronado pelo showman americano Richard Browne.- 

Eu tenho certeza que eu estou no caminho certo para o Rio. Estou
na expectativa para voltar ao Brasil e treinar para 2016. Quero ser a cara dos Jogos. Vou ser o atleta mais falado do mundo. Dei o meu melhor. Ganhei uma medalha
de prata e uma de bronze. Pode não significar muito para as pessoas, mas para
mim significa bastante pela minha volta. Muitas desacreditaram de mim e disseram que estava aqui só por marketing. Acho que dei um bom recado. 
Os meus recordes ainda estão aí. Nunca ninguém
bateu, seja nos 100m ou nos 200m - disse Alan.+ Sobrevivente da guerra do Afeganistão se reinventa no atletismo paralímpico+ Primeira mulher dos Emirados Árabes nas Paralimpíadas sonha com Rio 2016+ Prata no Mundial, Alan diz: ""Em 2016, serei o atleta mais falado do mundo""+ Alemão amputado dá salto que seria ouro olímpico em Londres-2012As lesões também atrapalharam. Machucados, atletas como Daniel Mendes, Jhulia Karol, Thalita Simplício e até mesmo o guia de Terezinha, Guilherme Santana, receberam tratamento médico e conseguiram competir, apesar das dores. Petrucio, que faria a sua estreia em Mundiais no Catar, não se recuperou a tempo e deixou o caminho livre para Yohansson Nascimento. Um dos motivos para a maior incidência foi o calendário, com pouco tempo de intervalo entre o Mundial e o Parapan de Toronto, no Canadá, em agosto. Os competidores realizaram treinos de pico nos dois períodos, e muitos sentiram a pressão. - Tivemos um resultado positivo diante das adversidades, mas a nossa meta era estar entre os cinco melhores. Não cumprimos esta meta e levamos isto de lição. Passamos por problemas 
graves de lesão e temos um bom espelho do que ocorreu para chegarmos bem em 2016. Havia medalhas que contávamos como certas, alguns por lesão, outros por termos sido desclassificados pelo fato de o guia ter pisado na linha. Vamos
 recuperar as medalhas que perdemos para ficar entre três melhores no Rio e avaliar a questão das lesões a fim de chegar com 
uma equipe muito inteira para 2016. Erramos a um ano dos Jogos, mas temos tempo. Este Mundial foi um teste de fogo, a competição mais difícil que tivemos de organizar e saímos com uma boa bagagem. No Rio, queremos que os atletas pensem apenas na medalha - avaliou Edilson Alves da Rocha, o Tubiba, diretor técnico do Comitê Paralímpico Brasileiro (CPB). + Primeira mulher dos Emirados Árabes nas Paralimpíadas sonha com Rio 2016+ Prata no Mundial, Alan diz: ""Em 2016, serei o atleta mais falado do mundo""+ Yohansson brilha ao faturar o 3º título mundial seguido nos 200m em Doha+ Após colapso com hipertermia, Odair volta às pistas e leva ouro nos 1.500m+ Alemão amputado dá salto que seria ouro olímpico em Londres-2012A posição também poderia ter sido melhor caso o país não tivesse sofrido a desclassificação em uma prova que levaria ouro. Campeão nos 200m e medalhista de prata nos 100m T11 (cego total), Felipe Gomes venceu ainda a disputa dos 400m, contudo, o seu guia, Jorge Pereira Borges, pisou na linha da raia que separa os competidores, e o atleta perdeu o título mundial, que ficou nas mãos de Daniel Mendes, também alvo de protestos. No revezamento 4x100m, a equipe composta por Terezinha Guilhermina, Jhulia Karol, Jerusa Geber e Alice Corrêa foi prata, mas também sofreu uma desclassificação. O diretor técnico do CPB apostou na estrutura do centro de treinamento do atletismo paralímpico, em São Caetano, para evitar futuras lesões e realizar uma boa preparação para as Paralimpíadas do Rio. O local conta com profissionais de diversas áreas, como médicos, fisioterapeutas, fisiologistas, massoterapeutas, psicólogos e nutricionistas. Um dos grandes destaques do Brasil foi Daniel Tavares, que também estreou com um ouro, o primeiro do país em Doha e também entre competidores com deficiência intelectual. Para Tubiba, um dos pontos altos do campeonato foi o desempenho da estreante Silvânia Costa, campeã mundial no salto em distância, enquanto a decepção veio com Terezinha Guilhermina. Maior medalhista do Brasil em Mundiais, ela encerrou a sua participação com três pratas (200m, 400m e revezamento 4x100m), se despedindo sem títulos pela primeira vez em 10 anos. A velocista não se classificou para a final dos 100m, dando um fim à sua invencibilidade, desde Assen, na Nova Zelândia, em 2006. ",12.0
