,data,url_noticia,url_noticia_curto,titulo,conteudo_noticia,assunto,assunto_ex,titulo_ex,subtitulo_ex,local_ex,artigo_ex,n_paragrafos
0,2016-12-11,https://web.archive.org/web/20161211003631/http://globoesporte.globo.com/motor/stock-car/noticia/2016/12/paranaense-monta-festa-tematica-da-stock-para-aniversario-de-1-ano-do-filho.html,http://globoesporte.globo.com/motor/stock-car/noticia/2016/12/paranaense-monta-festa-tematica-da-stock-para-aniversario-de-1-ano-do-filho.html,Paranaense monta festa temática da Stock para aniversário de 1 ano do filho,"Sabe aquela pessoa que é apaixonado por automobilismo? Apaixonada mesmo. E quando essa paixão é tão grande quanto uma paixão de pai para filho sabe o que acontece? Não? Então veja o que um paranaense preparou para o aniversário de 1 ano do filho. Empresário, de 35 anos, da cidade de Guarapuava, Luciano Cordeiro aprendeu a gostar de velocidade assistindo Ayrton Senna aos domingos. A partir da F1, começou a curtir outros campeonatos, como a Stock Car, embalado por grandes nomes como Ingo Hoffmann e Chico Serra. E em 2014, há pouco menos de dois anos, a principal categoria nacional se tornou especial para ele. Sabendo da paixão de Luciano, um dos patrocinadores da equipe C2 levou um carro da Stock, do piloto Gabriel Casagrande, também do Paraná, em sua loja de tintas automotivas. No mesmo dia, sua esposa Patrícia lhe deu a notícia de que estava grávida do primeiro filho do casal. A TV Globo transmite a grande final da temporada 2016 da Stock Car neste domingo, às 10h (horário de Brasília). Rubens Barrichello e Felipe Fraga disputam título em Interlagos!Pronto, estava selada ali a união das duas paixões. Nove meses depois nascia o pequeno Vitor, que antes mesmo de nascer já tinha o tema de seu aniversário de um ano decidido: Stock Car. - Não teria como ser outro tema se não fosse Stock Car. Não consegui ver outro tema para comemorar a chegada do Vitor e um ano de mudanças fantásticas na minha vida e na minha família - disse Luciano.+ Ingressos à venda para a decisão deste fim de semana+ Confira as chances de título de Rubinho e Fraga+ Já montou sua equipe no ""fantasy game"" da Stock Car?Era hora de preparar a festinha. Ou melhor, o festão!- E aí começou um trabalho intenso de detalhes. Achar empresa de decorações que aceitasse o tema, achar uma gráfica para tornar isso realidade… Enfim, correria de 1 ano… Empolgado com a ideia, a comunicou para a equipe C2, de quem ganhou a frente do carro de Gabriel Casagrande para a decoração. Em seguida, entrou em contato com a própria Stock Car, através das redes sociais. - Foi muito legal ele ter entrado em contato com a gente, ter tido essa atitude. Ele é realmente apaixonado por velocidade, louco por adrenalina, como gostamos de falar aqui. Então, foi muito interessante. Todo o contato com ele foi muito legal. Acho que deu certo, tanto a atitude dele quanto a nossa. A Stock se sentiu muito lisonjeada. Foi uma honra poder ajudá-lo. Muita gente participou. Foi muito legal - conta Michele Bragantini, assessora de mídias sociais da Stock Car, que fez os primeiros contatos com ele.Narrador da Stock Car há décadas, Chicão ficou emocionado em ser convidado para gravara narração para ser executada logo antes do parabéns com seu bordão ""Tá valendo!""

- Imagino a felicidade que é para o pai de uma criança que
já está engajada nesse universo do automobilismo. Tudo para ele, em sua volta,
os brinquedos essas coisas são de carro. Quando me falaram da possibilidade de
gravar uma locução com o “Tá valendo!”, que o pai gosta muito, para a hora do
parabéns, eu fiquei muito feliz de fazer isso para ele.  Ainda mais para uma criança. A Stock Car
precisa desse público novo. Deve ter sido uma festa fantástica. É uma
contribuição para marcar de maneira inesquecível esse momento. Eu tenho uma
netinha, não tenho neto. Se eu tivesse, poderia fazer para ele também. Aliás,
dá para fazer para a netinha também, quem sabe não surge uma nova Biazinha
Figueiredo aí – disse Chicão, citando a única mulher no grid da categoria
atualmente.A categoria foi super receptiva com Luciano, deu suporte à ideia do paranaense e o brindou com um presente especial. Uma gravação do locutor oficial da categoria, o famoso Chicão, para ser executada antes do parabéns.- A recepção da Stock Car foi incrível. Esta é a palavra: incrível. Foi a cereja do bolo. Para ficar ainda mais real. Um áudio de 30 segundos que vai marcar uma vida, uma história - emociona-se Luciano.E aí veio o grande dia: 27 de novembro de 2016. O salão de festas em Guarapuava parecia até que receberia uma etapa da Stock. Era a primeira etapa da vida de Vitor, o primeiro aniversário. O nome do menino era estilizado com a logo da Stock, tinha pódio, balões nas cores da categoria, miniaturas de carro, doces em formas de ferramentas, pirulitos em forma de placas… Balas em pastilhas (de freio)! Água ou aditivo de radiador? Refrigerante de lubrificador? A riqueza dos detalhes e a criatividade impressionava. A estrela do dia, Vitor, entrou na festa de macacão e com um carrinho adesivado nas cores da equipe C2. - Acho que o Vitor não curtiu muito não. Queria tirar o macacão o tempo todo dentro do stockinho! - brincou Luciano.O pequeno Vitor pode até não guardar muitas lembranças daquele domingo, 27 de novembro. Mas quando crescer e olhar essas imagens, terá certeza que foi um dia especial para toda a família. E assim nasceu mais um futuro apaixonado por automobilismo! Tem alguma dúvida disso?",esportes,,Paranaense monta festa temática da Stock para aniversário de 1 ano do filho,"Após saber de gravidez da esposa no dia de visita da categoria a sua loja, empresário apaixonado por automobilismo decide fazer festão temático para o pequeno Vitor",São Paulo,"Sabe aquela pessoa que é apaixonado por automobilismo? Apaixonada mesmo. E quando essa paixão é tão grande quanto uma paixão de pai para filho sabe o que acontece? Não? Então veja o que um paranaense preparou para o aniversário de 1 ano do filho. Empresário, de 35 anos, da cidade de Guarapuava, Luciano Cordeiro aprendeu a gostar de velocidade assistindo Ayrton Senna aos domingos. A partir da F1, começou a curtir outros campeonatos, como a Stock Car, embalado por grandes nomes como Ingo Hoffmann e Chico Serra. E em 2014, há pouco menos de dois anos, a principal categoria nacional se tornou especial para ele. Sabendo da paixão de Luciano, um dos patrocinadores da equipe C2 levou um carro da Stock, do piloto Gabriel Casagrande, em sua loja de tintas automotivas, no Paraná. No mesmo dia, sua esposa Patrícia lhe deu a notícia de que estava grávida do primeiro filho do casal. A TV Globo transmite a grande final da temporada 2016 da Stock Car neste domingo, às 10h (horário de Brasília). Rubens Barrichello e Felipe Fraga disputam título em Interlagos!Pronto, estava selada ali a união das duas paixões. Nove meses depois nascia o pequeno Vitor, que antes mesmo de nascer já tinha o tema de seu aniversário de um ano decidido: Stock Car. - Não teria como ser outro tema se não fosse Stock Car. Não consegui ver outro tema para comemorar a chegada do Vitor e um ano de mudanças fantásticas na minha vida e na minha família - disse Luciano.+ Ingressos à venda para a decisão deste fim de semana+ Confira as chances de título de Rubinho e Fraga+ Já montou sua equipe no ""fantasy game"" da Stock Car?Era hora de preparar a festinha. Ou melhor, o festão!- E aí começou um trabalho intenso de detalhes. Achar empresa de decorações que aceitasse o tema, achar uma gráfica para tornar isso realidade… Enfim, correria de 1 ano… Empolgado com a ideia, a comunicou para a equipe C2, de quem ganhou a frente do carro de Gabriel Casagrande para a decoração. Em seguida, entrou em contato com a própria Stock Car, através das redes sociais. - Foi muito legal ele ter entrado em contato com a gente, ter tido essa atitude. Ele é realmente apaixonado por velocidade, louco por adrenalina, como gostamos de falar aqui. Então, foi muito interessante. Todo o contato com ele foi muito legal. Acho que deu certo, tanto a atitude dele quanto a nossa. A Stock se sentiu muito lisonjeada. Foi uma honra poder ajudá-lo. Muita gente participou. Foi muito legal - conta Michele Bragantini, assessora de mídias sociais da Stock Car, que fez os primeiros contatos com ele.Narrador da Stock Car há décadas, Chicão ficou emocionado em ser convidado para gravara narração para ser executada logo antes do parabéns com seu bordão ""Tá valendo!""

- Imagino a felicidade que é para o pai de uma criança que
já está engajada nesse universo do automobilismo. Tudo para ele, em sua volta,
os brinquedos essas coisas são de carro. Quando me falaram da possibilidade de
gravar uma locução com o “Tá valendo!”, que o pai gosta muito, para a hora do
parabéns, eu fiquei muito feliz de fazer isso para ele.  Ainda mais para uma criança. A Stock Car
precisa desse público novo. Deve ter sido uma festa fantástica. É uma
contribuição para marcar de maneira inesquecível esse momento. Eu tenho uma
netinha, não tenho neto. Se eu tivesse, poderia fazer para ele também. Aliás,
dá para fazer para a netinha também, quem sabe não surge uma nova Biazinha
Figueiredo aí – disse Chicão, citando a única mulher no grid da categoria
atualmente.A categoria foi super receptiva com Luciano, deu suporte à ideia do paranaense e o brindou com um presente especial. Uma gravação do locutor oficial da categoria, o famoso Chicão, para ser executada antes do parabéns.- A recepção da Stock Car foi incrível. Esta é a palavra: incrível. Foi a cereja do bolo. Para ficar ainda mais real. Um áudio de 30 segundos que vai marcar uma vida, uma história - emociona-se Luciano.E aí veio o grande dia: 27 de novembro de 2016. O salão de festas em Guarapuava parecia até que receberia uma etapa da Stock. Era a primeira etapa da vida de Vitor, o primeiro aniversário. O nome do menino era estilizado com a logo da Stock, tinha pódio, balões nas cores da categoria, miniaturas de carro, doces em formas de ferramentas, pirulitos em forma de placas… Balas em pastilhas (de freio)! Água ou aditivo de radiador? Refrigerante de lubrificador? A riqueza dos detalhes e a criatividade impressionava. A estrela do dia, Vitor, entrou na festa de macacão e com um carrinho adesivado nas cores da equipe C2. - Acho que o Vitor não curtiu muito não. Queria tirar o macacão o tempo todo dentro do stockinho! - brincou Luciano.O pequeno Vitor pode até não guardar muitas lembranças daquele domingo, 27 de novembro. Mas quando crescer e olhar essas imagens, terá certeza que foi um dia especial para toda a família. E assim nasceu mais um futuro apaixonado por automobilismo! Tem alguma dúvida disso?
    Os comentários são de responsabilidade exclusiva de seus autores e não representam a opinião deste site. Se achar algo que viole os
    termos de uso, denuncie. Leia as perguntas mais frequentes para saber o que é impróprio ou ilegal.
recentespopularesNossa que materiazinha ein!! Bem coisa de quem não tem o que falar do assunto!!Espero que não tenha a mola do Rubens Barrichello pra judiar do moleque.legal parabéns pra família Que legal!!!recentespopularesNossa que materiazinha ein!! Bem coisa de quem não tem o que falar do assunto!!Espero que não tenha a mola do Rubens Barrichello pra judiar do moleque.legal parabéns pra família Que legal!!!12Dez23:3112:1508:0011Dez15:0614:1612:3610:5607:00",38.0
1,2016-12-11,https://web.archive.org/web/20161211003631/http://globoesporte.globo.com/rs/futebol/times/internacional/noticia/2016/12/com-quase-95-dos-votos-marcelo-medeiros-e-eleito-presidente-do-inter.html,http://globoesporte.globo.com/rs/futebol/times/internacional/noticia/2016/12/com-quase-95-dos-votos-marcelo-medeiros-e-eleito-presidente-do-inter.html,"Com quase 95% dos votos, Marcelo Medeiros é eleito presidente do Inter","O Inter tem novo presidente. Candidato da oposição, Marcelo Medeiros, da Chapa 2, venceu a eleição realizada na tarde deste sábado com esmagadora vantagem e vai comandar o clube nos próximos dois anos. O candidato da oposição recebeu 94,7% dos 12.800 votos válidos. O candidato da situação, Pedro Affatato, atual vice-presidente colorado, recebeu apenas 5,2% dos votos. O novo mandatário tomará posse, junto com os novos conselheiros, no dia 3 de janeiro. O resultado da eleição foi proclamado pelo presidente do Conselho Deliberativo do clube, Mário Sérgio Martins, no Gigantinho. No total, foram contabilizados 13.984 votos dos associados, entre presenciais e pela internet. Dos 12.800 votos válidos, 12.134 votaram na Chapa 2, de Medeiros. Apenas 666 escolheram a Chapa 1, de Affatato. Foram 960 votos nulos e 224 em branco. - Temos que saber conviver com essas diferenças e fazer um somatório. Queria parabenizar também as chapas que não conseguiram atingir a cláusula de barreira e as que atingiram, porque a construção destas pessoas fará o Inter mais forte. Temos uma torcida que abraça o clube na dificuldade. Uma torcida que ergueu o estádio sobre as águas. Construiu tijolo por tijolo, não se furtou de estar ao lado do clube quando jogamos longe. Os líderes do clube tem que ter essa sensibilidade, aproximar este interesse e sair mais fortes - disse Medeiros em suas primeiras palavras como o presidente eleito. A chapa de Medeiros tem João Patrício Herrmann e Alexandre Chaves Barcelos como vice-presidentes. O vice de futebol também já está definido: será Roberto Melo, que foi diretor de futebol de Medeiros quanto este era vice de futebol na gestão 2013 e 2014. O número de votos na chapa da situação e a eleição para o Conselho Deliberativo, no qual as chapas que compõe a atual diretoria colorada não foram reeleitas, chamou a atenção. - Fico envaidecido, agradecido, mas a grande verdade das urnas é que o aviso de mudanças urge. As estratégias das duas chapas que concorriam ao conselho da gestão e do meu adversário não encontraram eco no torcedor. Foi retumbante, pelos números expostos. Aumenta responsabilidade, compromisso, mas faz parte do futebol. Dia 3 já estaremos sendo cobrados - completou Medeiros.   Além dos dois, o presidente eleito também precisará nomear outros dois integrantes para o Conselho de Gestão, o que será feito nos próximos dias. Melo também já está em contato com treinadores para a próxima temporada e quer um perfil ""moderno"" e que divida as decisões com a comissão técnica e a diretoria. No entanto, adota discurso de cautela e diz que os anúncios serão feitos a partir do início da próxima semana, após o jogo com o Fluminense, neste domingo, em Edson Passos. A votação ocorreu das 9h às 17h durante este sábado, no Gigantinho. Além disso, estavam mais de 12 mil associados aptos para escolher o presidente. No total, estavam liberados para votar mais de 67 mil colorados. Alguns minutos antes da eleição se encerrar, um dos vice-presidentes na chapa de Affatato, Luiz Henrique Nuñez, atual vice do clube, já admitia a ""vitória tranquila"" do oponente. Mas o percentual esmagador chamou atenção - até de Medeiros, que não sabia a diferença mesmo após conceder entrevista coletiva nas arquibancadas do Gigantinho. Eleição também renovou Conselho Além das duas chapas para presidente, disputaram a eleição também nove chapas para renovar 150 das 300 cadeiras do Conselho Deliberativo do clube. Apenas três chapas ultrapassaram a cláusula de barreira de 15% dentro do Conselho. A Chapa 2 elegeu 71 conselheiros, enquanto a Chapa 4 elegeu 43 conselheiros e a Chapa 9, 36. ",esportes,,"Com quase 95% dos votos, Marcelo Medeiros é eleito presidente do Inter",Chapa 2 vence com esmagadora vantagem e vai comandar clube nos próximos 2 anos,Porto Alegre,"O Inter tem novo presidente. Candidato da oposição, Marcelo Medeiros, da Chapa 2, venceu a eleição realizada na tarde deste sábado com esmagadora vantagem e vai comandar o clube nos próximos dois anos. O candidato da oposição recebeu 94,7% dos 12.800 votos válidos. O candidato da situação, Pedro Affatato, atual vice-presidente colorado, recebeu apenas 5,2% dos votos. O novo mandatário tomará posse, junto com os novos conselheiros, no dia 3 de janeiro. O resultado da eleição foi proclamado pelo presidente do Conselho Deliberativo do clube, Mário Sérgio Martins, no Gigantinho. No total, foram contabilizados 13.984 votos dos associados, entre presenciais e pela internet. Dos 12.800 votos válidos, 12.134 votaram na Chapa 2, de Medeiros. Apenas 666 escolheram a Chapa 1, de Affatato. Foram 960 votos nulos e 224 em branco. - Temos que saber conviver com essas diferenças e fazer um somatório. Queria parabenizar também as chapas que não conseguiram atingir a cláusula de barreira e as que atingiram, porque a construção destas pessoas fará o Inter mais forte. Temos uma torcida que abraça o clube na dificuldade. Uma torcida que ergueu o estádio sobre as águas. Construiu tijolo por tijolo, não se furtou de estar ao lado do clube quando jogamos longe. Os líderes do clube tem que ter essa sensibilidade, aproximar este interesse e sair mais fortes - disse Medeiros em suas primeiras palavras como o presidente eleito. A chapa de Medeiros tem João Patrício Herrmann e Alexandre Chaves Barcelos como vice-presidentes. O vice de futebol também já está definido: será Roberto Melo, que foi diretor de futebol de Medeiros quanto este era vice de futebol na gestão 2013 e 2014. O número de votos na chapa da situação e a eleição para o Conselho Deliberativo, no qual as chapas que compõe a atual diretoria colorada não foram reeleitas, chamou a atenção. - Fico envaidecido, agradecido, mas a grande verdade das urnas é que o aviso de mudanças urge. As estratégias das duas chapas que concorriam ao conselho da gestão e do meu adversário não encontraram eco no torcedor. Foi retumbante, pelos números expostos. Aumenta responsabilidade, compromisso, mas faz parte do futebol. Dia 3 já estaremos sendo cobrados - completou Medeiros.   Além dos dois, o presidente eleito também precisará nomear outros dois integrantes para o Conselho de Gestão, o que será feito nos próximos dias. Melo também já está em contato com treinadores para a próxima temporada e quer um perfil ""moderno"" e que divida as decisões com a comissão técnica e a diretoria. No entanto, adota discurso de cautela e diz que os anúncios serão feitos a partir do início da próxima semana, após o jogo com o Fluminense, neste domingo, em Edson Passos. A votação ocorreu das 9h às 17h durante este sábado, no Gigantinho. Além disso, estavam mais de 12 mil associados aptos para escolher o presidente. No total, estavam liberados para votar mais de 67 mil colorados. Alguns minutos antes da eleição se encerrar, um dos vice-presidentes na chapa de Affatato, Luiz Henrique Nuñez, atual vice do clube, já admitia a ""vitória tranquila"" do oponente. Mas o percentual esmagador chamou atenção - até de Medeiros, que não sabia a diferença mesmo após conceder entrevista coletiva nas arquibancadas do Gigantinho. Eleição também renovou Conselho Além das duas chapas para presidente, disputaram a eleição também nove chapas para renovar 150 das 300 cadeiras do Conselho Deliberativo do clube. Apenas três chapas ultrapassaram a cláusula de barreira de 15% dentro do Conselho. A Chapa 2 elegeu 71 conselheiros, enquanto a Chapa 4 elegeu 43 conselheiros e a Chapa 9, 36. 
    Os comentários são de responsabilidade exclusiva de seus autores e não representam a opinião deste site. Se achar algo que viole os
    termos de uso, denuncie. Leia as perguntas mais frequentes para saber o que é impróprio ou ilegal.
recentespopularesNação colorada, amanhá iremos calar o Brasil nos salvando do rebaixamento, vamos rir da cara de todo mundo que está torcendo para o Gigante Inter ser rebaixado. Avante Colorado, ÚNICO campeão de Tudo, tu és Gigante e JAMAIS irá conhecer a Série B.recentespopularesKAAAAAAAAAA KA KA KA KA KA KA KA.......deixa eu rir muuuuuiiito......já desceram o pafonalrecentespopularessport cluBBBBB internacionaloPA caiuuuuuuuuuuuuuuUUUUUUUU KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKrecentespopularesACREDITO QUE NÃO CONSEGUEM SUBIR EM 2017recentespopularesKKKKKKKKKKKKKKKKKKKKKKKKKKKKKSó passei aqui pra dizer que vcs tem apenas mais 24 horas de série a.abraço! recentespopulareskkkkkkkkkk, sangra mais que tá pouco, ...8 horas recentespopularesa cbf mudou o campeonato de 92 ANTES de começar, nem se compara ao tapete que vcs tao tentando ridiculamente. aproveitem a segunda, alladinsAgora vocês tem oportunidade de literalmente ser o campeão de tudo, falta a Serie B kkkkkk Vão apanhar de mão aberta aguardem.DEIXE AQUI SUA RISADA ! recentespopulareskkkkkkkkkkkE agora Vitório Piffero a série B  faz parte do seu vocabulário?TEM TORCEDOR QUE CHOROU 15 ANOS E HOJE VEM TENTAR TIRAR UMA CASQUINHA .CALMA AI NESSES 15 ANOS O INTER TEM 24 TÍTULOS KKKKKKKKrecentespopularesSaudações,Bem Vindos a Segunda Divisão kkkkkkkkkkkkkk  recentespopularesRENATA FAN da BBBBBBBBBBBSou cruzeirense e não estou nem um pouco satisfeito de ver o inter cair. A responsabilidade da queda é dos dirigentes e dos jogadores (que não tiveram brio nenhum para buscar uma reação). Boa sorte a nova diretoria.Faz que nem flamengo,santos,cruzeiro  &amp; Cia vira a mesa...só assim pra não cair! kkkkkkkkk  e poe no DVD!recentespopularesArere o CHOROLADO vai jogar a série B eeeeeee!!  recentespopularesÃo ão ão SEGUNDA DIVISÃOOOO!! Time grande cai ?Saudações celeste para o maior do RS, Grêmio FC.Volto a perguntar....colorados,time Grande cai ou não cai??Time grande não cai..È aqui?KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK TIME GRANDE NÃO CAIhahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb...... pera aí.... BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAgora sim o Inter terá a oportunidade de ser Campeão de TUDO...kkkseguuuuunda divisão !!!!!JA COMPREI A CARNE PRA FAZER UM CHURRASCO PRA COMEMORA O REBAIXAMENTO DO INTER, QUEM QUER VIR ?recentespopularesNÓS COLORADOS somos do clube mais sujo do mundo, NÓS Adulteramos um documento por querer se livrar a qualquer custo DA SEGUNDONA..MAS E DAI??? FODAMSE TODOS VOCES!!! HAUUHAUHAUHHUArecentespopularesREBAIXADOOOOOOOOOOOOOOSerie BObrigado Celso Roth, Obrigado Piffero, SWAT, Medeiros, etc, pela incompetencia e por terem colocado o Colorado na segundona. Fora idiotas, FORA.recentespopulares666 votos ...coisa do demônio mesmo.
recentespopularesAFFATATO ,  olha só  o nome do cara..Justiça comum e fasificar documentos = rebaixamento série CGremio fede MOFO.não será pior que o pifio temos que investir em futebol e parar de investir em extra campo que não leva nadaALÔ ALÔ CHOLORADOS!!! Aproveitando o momento único do clube o vice-presidente de relacionamento homossexu@l, Dr. Caio Domingo, anunciou na R. Gaúcha que estão abertos novos planos para sócio-torcedor: Tapete Voador - ganhe de presente um Tapete Persa com o escudo do clube bordado; Cholorado Photo Editor - receba de graça um curso completo de PhotoShop para a edição e falsificação de documentos; Superior Tribunal de Choro Desportivo - 60h aulas com o melhor do direito desportivo e seus recursos para viradas de mesa. Mas corram, é por tempo limitado!!!!recentespopularesNação colorada, amanhá iremos calar o Brasil nos salvando do rebaixamento, vamos rir da cara de todo mundo que está torcendo para o Gigante Inter ser rebaixado. Avante Colorado, ÚNICO campeão de Tudo, tu és Gigante e JAMAIS irá conhecer a Série B.recentespopularesKAAAAAAAAAA KA KA KA KA KA KA KA.......deixa eu rir muuuuuiiito......já desceram o pafonalrecentespopularessport cluBBBBB internacionaloPA caiuuuuuuuuuuuuuuUUUUUUUU KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKrecentespopularesACREDITO QUE NÃO CONSEGUEM SUBIR EM 2017recentespopularesKKKKKKKKKKKKKKKKKKKKKKKKKKKKKSó passei aqui pra dizer que vcs tem apenas mais 24 horas de série a.abraço! recentespopulareskkkkkkkkkk, sangra mais que tá pouco, ...8 horas recentespopularesa cbf mudou o campeonato de 92 ANTES de começar, nem se compara ao tapete que vcs tao tentando ridiculamente. aproveitem a segunda, alladinsAgora vocês tem oportunidade de literalmente ser o campeão de tudo, falta a Serie B kkkkkk Vão apanhar de mão aberta aguardem.DEIXE AQUI SUA RISADA ! recentespopulareskkkkkkkkkkkE agora Vitório Piffero a série B  faz parte do seu vocabulário?TEM TORCEDOR QUE CHOROU 15 ANOS E HOJE VEM TENTAR TIRAR UMA CASQUINHA .CALMA AI NESSES 15 ANOS O INTER TEM 24 TÍTULOS KKKKKKKKrecentespopularesSaudações,Bem Vindos a Segunda Divisão kkkkkkkkkkkkkk  recentespopularesRENATA FAN da BBBBBBBBBBBSou cruzeirense e não estou nem um pouco satisfeito de ver o inter cair. A responsabilidade da queda é dos dirigentes e dos jogadores (que não tiveram brio nenhum para buscar uma reação). Boa sorte a nova diretoria.Faz que nem flamengo,santos,cruzeiro  &amp; Cia vira a mesa...só assim pra não cair! kkkkkkkkk  e poe no DVD!recentespopularesArere o CHOROLADO vai jogar a série B eeeeeee!!  recentespopularesÃo ão ão SEGUNDA DIVISÃOOOO!! Time grande cai ?Saudações celeste para o maior do RS, Grêmio FC.Volto a perguntar....colorados,time Grande cai ou não cai??Time grande não cai..È aqui?KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK TIME GRANDE NÃO CAIhahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb...... pera aí.... BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBAgora sim o Inter terá a oportunidade de ser Campeão de TUDO...kkkseguuuuunda divisão !!!!!JA COMPREI A CARNE PRA FAZER UM CHURRASCO PRA COMEMORA O REBAIXAMENTO DO INTER, QUEM QUER VIR ?recentespopularesNÓS COLORADOS somos do clube mais sujo do mundo, NÓS Adulteramos um documento por querer se livrar a qualquer custo DA SEGUNDONA..MAS E DAI??? FODAMSE TODOS VOCES!!! HAUUHAUHAUHHUArecentespopularesREBAIXADOOOOOOOOOOOOOOSerie BObrigado Celso Roth, Obrigado Piffero, SWAT, Medeiros, etc, pela incompetencia e por terem colocado o Colorado na segundona. Fora idiotas, FORA.recentespopulares666 votos ...coisa do demônio mesmo.
recentespopularesAFFATATO ,  olha só  o nome do cara..Justiça comum e fasificar documentos = rebaixamento série CGremio fede MOFO.não será pior que o pifio temos que investir em futebol e parar de investir em extra campo que não leva nadaALÔ ALÔ CHOLORADOS!!! Aproveitando o momento único do clube o vice-presidente de relacionamento homossexu@l, Dr. Caio Domingo, anunciou na R. Gaúcha que estão abertos novos planos para sócio-torcedor: Tapete Voador - ganhe de presente um Tapete Persa com o escudo do clube bordado; Cholorado Photo Editor - receba de graça um curso completo de PhotoShop para a edição e falsificação de documentos; Superior Tribunal de Choro Desportivo - 60h aulas com o melhor do direito desportivo e seus recursos para viradas de mesa. Mas corram, é por tempo limitado!!!!11Dez23:0122:3422:2821:5321:0721:0220:5820:3520:3020:0711Dez22:3422:2821:5321:2221:0721:02",177.0
